Record_ID,Entity_Name,State,Covered_Entity_Type,Individuals_Affected,Submission_Date,Submission_Year,Submission_Month,Breach_Type,Information_Location,Business_Associate_Present,Investigation_Status,Large_Breach_100K,Log_Individuals_Affected,Business_Associate_Flag,Hacking_IT_Flag,Unauthorized_Access_Flag,Theft_Flag,Loss_Flag,Improper_Disposal_Flag,Potential_Duplicate_Flag,Model_Ready_Flag
HHS-000129,Axis Community Health,CA,Healthcare Provider,3579,2026-01-16,2026,1,Hacking/IT Incident,Network Server,Yes,Archived,0,8.1831180793947453,1,1,0,0,0,0,0,1
HHS-000130,Administrators of the Tulane Educational Fund d/b/a Tulane University Medical Group,LA,Healthcare Provider,6556,2026-01-15,2026,1,Hacking/IT Incident,Email,No,Archived,0,8.7882884602636189,0,1,0,0,0,0,0,1
HHS-000131,"Community Health Clinics, Inc. dba Terry Reilly Health Services",ID,Healthcare Provider,5421,2026-01-15,2026,1,Hacking/IT Incident,Electronic Medical Record,Yes,Archived,0,8.5982200300586111,1,1,0,0,0,0,0,1
HHS-000132,Native American Health Center,CA,Health Plan,2451,2026-01-14,2026,1,Hacking/IT Incident,Network Server,No,Archived,0,7.8046592970561024,0,1,0,0,0,0,0,1
HHS-000133,Health Center of Southeast Texas,TX,Healthcare Provider,2389,2026-01-14,2026,1,Hacking/IT Incident,Network Server,Yes,Archived,0,7.779048644925556,1,1,0,0,0,0,0,1
HHS-000134,"TMG Health, Inc.",TX,Business Associate,2076,2026-01-13,2026,1,Unauthorized Access/Disclosure,Network Server,Yes,Archived,0,7.638679823876112,1,0,1,0,0,0,0,1
HHS-000135,EXCEL HEALTHCARE RECEIVABLE MANAGEMENT & CONSULTING CORP.,FL,Healthcare Provider,500,2026-01-13,2026,1,Hacking/IT Incident,Network Server,No,Archived,0,6.2166061010848646,0,1,0,0,0,0,0,1
HHS-000136,Santa Cruz Community Health,CA,Healthcare Provider,1487,2026-01-12,2026,1,Hacking/IT Incident,Network Server,Yes,Archived,0,7.305188215393037,1,1,0,0,0,0,0,1
HHS-000137,Valley Family Health Care,ID,Healthcare Provider,4300,2026-01-12,2026,1,Unauthorized Access/Disclosure,Electronic Medical Record,No,Archived,0,8.3666028327837356,0,0,1,0,0,0,0,1
HHS-000138,Sheppard Pratt,MD,Healthcare Provider,753,2026-01-09,2026,1,Hacking/IT Incident,Email,No,Archived,0,6.6253923680079563,0,1,0,0,0,0,0,1
HHS-000139,Iroquois Memorial Hospital,IL,Healthcare Provider,621,2026-01-09,2026,1,Hacking/IT Incident,Network Server,No,Archived,0,6.4329400927391793,0,1,0,0,0,0,0,1
HHS-000140,Foundation Health Partners,AK,Healthcare Provider,523,2026-01-09,2026,1,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,6.261491684321042,0,0,1,0,0,0,0,1
HHS-000141,Illinois Department of Human Services,IL,Health Plan,705017,2026-01-09,2026,1,Unauthorized Access/Disclosure,Network Server,No,Archived,1,13.465978613383365,0,0,1,0,0,0,0,1
HHS-000142,Open Door Community Health Centers,CA,Healthcare Provider,6633,2026-01-08,2026,1,Hacking/IT Incident,Network Server,Yes,Archived,0,8.7999632195069974,1,1,0,0,0,0,0,1
HHS-000143,Asian Americans for Community Involvement,CA,Healthcare Provider,521,2026-01-05,2026,1,Hacking/IT Incident,Network Server,Yes,Archived,0,6.2576675878826391,1,1,0,0,0,0,0,1
HHS-000144,Indian Health Center of Santa Clara Valley,CA,Healthcare Provider,3276,2026-01-05,2026,1,Hacking/IT Incident,Network Server,Yes,Archived,0,8.0946836486988154,1,1,0,0,0,0,0,1
HHS-000145,HealthPoint Family Care,KY,Healthcare Provider,7990,2026-01-05,2026,1,Unauthorized Access/Disclosure,Email,No,Archived,0,8.9860711873744634,0,0,1,0,0,0,0,1
HHS-000146,Gaston Family Health Services dba Kintegra Health,NC,Healthcare Provider,9230,2026-01-05,2026,1,Hacking/IT Incident,Network Server,Yes,Archived,0,9.1303226639901514,1,1,0,0,0,0,0,1
HHS-000147,One Community Health,CA,Healthcare Provider,4309,2026-01-02,2026,1,Hacking/IT Incident,Network Server,Yes,Archived,0,8.3686931830977933,1,1,0,0,0,0,0,1
HHS-000148,"Absentee Shawnee Tribal Health Authority, Inc.",OK,Healthcare Provider,1112,2025-12-31,2025,12,Hacking/IT Incident,Network Server,Yes,Archived,0,7.014814351275545,1,1,0,0,0,0,0,1
HHS-000149,Advanced Healthcare Professionals,TX,Healthcare Provider,800,2025-12-31,2025,12,Hacking/IT Incident,Network Server,No,Archived,0,6.6858609470683596,0,1,0,0,0,0,0,1
HHS-000150,Gold Coast Health Plan,CA,Health Plan,540,2025-12-30,2025,12,Hacking/IT Incident,Network Server,Yes,Archived,0,6.2934192788464811,1,1,0,0,0,0,0,1
HHS-000151,Exact Sciences Laboratories LLC,WI,Healthcare Provider,2658,2025-12-29,2025,12,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,7.8857053912430199,0,0,1,0,0,0,0,1
HHS-000152,Mendocino Community Health Clinic Inc.,CA,Healthcare Provider,3538,2025-12-29,2025,12,Hacking/IT Incident,Network Server,Yes,Archived,0,8.1715994803454635,1,1,0,0,0,0,0,1
HHS-000153,Share Ourselves,CA,Healthcare Provider,2864,2025-12-26,2025,12,Hacking/IT Incident,Network Server,Yes,Archived,0,7.9603236291488395,1,1,0,0,0,0,0,1
HHS-000154,"BlueCross BlueShield of Tennessee, Inc.",TN,Business Associate,780,2025-12-26,2025,12,Unauthorized Access/Disclosure,Email,Yes,Archived,0,6.6605751498396861,1,0,1,0,0,0,0,1
HHS-000155,"Urology Associates of Green Bay, SC",WI,Healthcare Provider,4000,2025-12-24,2025,12,Unauthorized Access/Disclosure,Laptop,No,Archived,0,8.2942996088572354,0,0,1,0,0,0,0,1
HHS-000156,Artemis Healthcare Inc.,TN,Healthcare Provider,45867,2025-12-23,2025,12,Hacking/IT Incident,Network Server,No,Archived,0,10.733522985158196,0,1,0,0,0,0,0,1
HHS-000157,People's Community Clinic,TX,Healthcare Provider,1788,2025-12-23,2025,12,Hacking/IT Incident,Network Server,Yes,Archived,0,7.4894120835087188,1,1,0,0,0,0,0,1
HHS-000158,York Hospital,ME,Healthcare Provider,1259,2025-12-23,2025,12,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,7.1388669999455239,0,0,1,0,0,0,0,1
HHS-000159,Riverland Community Health,MN,Healthcare Provider,940,2025-12-23,2025,12,Unauthorized Access/Disclosure,Network Server,Yes,Archived,0,6.8469431395853793,1,0,1,0,0,0,0,1
HHS-000160,Gardner Health Services,CA,Healthcare Provider,6197,2025-12-22,2025,12,Unauthorized Access/Disclosure,Other Portable Electronic Device,Yes,Archived,0,8.731981938347694,1,0,1,0,0,0,0,1
HHS-000161,Health Alliance Plan,MI,Health Plan,1059,2025-12-22,2025,12,Hacking/IT Incident,Email,No,Archived,0,6.9660241871061128,0,1,0,0,0,0,0,1
HHS-000162,TapestryHealth,CT,Healthcare Provider,6494,2025-12-22,2025,12,Unauthorized Access/Disclosure,Other,No,Archived,0,8.7787879291047002,0,0,1,0,0,0,0,1
HHS-000163,Variety Care,OK,Healthcare Provider,17163,2025-12-22,2025,12,Hacking/IT Incident,Network Server,Yes,Archived,0,9.750569446111415,1,1,0,0,0,0,0,1
HHS-000164,Chicago Cosmetic Surgery and Dermatology,IL,Healthcare Provider,770,2025-12-22,2025,12,Hacking/IT Incident,Network Server,No,Archived,0,6.6476883735633292,0,1,0,0,0,0,0,1
HHS-000165,Advocates for a Healthy Community dba Jordan Valley Community Health Center,MO,Healthcare Provider,8842,2025-12-22,2025,12,Hacking/IT Incident,Network Server,Yes,Archived,0,9.0873814645757349,1,1,0,0,0,0,0,1
HHS-000166,Mission Neighborhood Health Center,CA,Healthcare Provider,3741,2025-12-19,2025,12,Hacking/IT Incident,Network Server,Yes,Archived,0,8.2273755068340346,1,1,0,0,0,0,0,1
HHS-000167,"Anesthesiology & Pain Consultants, LLC",LA,Healthcare Provider,538,2025-12-19,2025,12,Unauthorized Access/Disclosure,Other Portable Electronic Device,No,Archived,0,6.2897155709089976,0,0,1,0,0,0,0,1
HHS-000168,Howard Brown Health,IL,Healthcare Provider,8357,2025-12-19,2025,12,Hacking/IT Incident,Electronic Medical Record,Yes,Archived,0,9.0309744430078602,1,1,0,0,0,0,0,1
HHS-000169,"Conifer Value-Based Care, LLC",TX,Business Associate,12206,2025-12-18,2025,12,Hacking/IT Incident,Email,Yes,Archived,0,9.4097648366697992,1,1,0,0,0,0,0,1
HHS-000170,Friends of Family Health Center,CA,Healthcare Provider,2256,2025-12-16,2025,12,Hacking/IT Incident,Network Server,Yes,Archived,0,7.7217917768175353,1,1,0,0,0,0,0,1
HHS-000171,Indian Health Board of Minneapolis,MN,Healthcare Provider,503,2025-12-15,2025,12,Unauthorized Access/Disclosure,Network Server,Yes,Archived,0,6.2225762680713688,1,0,1,0,0,0,0,1
HHS-000172,"Affiliates of Nexion Health, Inc.",MD,Healthcare Provider,1027,2025-12-12,2025,12,Unauthorized Access/Disclosure,Email,No,Archived,0,6.93537044601511,0,0,1,0,0,0,0,1
HHS-000173,Jewish Family and Community Services- East Bay,CA,Healthcare Provider,987,2025-12-10,2025,12,Hacking/IT Incident,Network Server,Yes,Archived,0,6.8956826977478682,1,1,0,0,0,0,0,1
HHS-000174,Heart of Texas Behavioral Health Network,TX,Healthcare Provider,1309,2025-12-10,2025,12,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,7.1777824161951971,0,0,1,0,0,0,0,1
HHS-000175,NCH Corporation Employee Benefits Plan,TX,Health Plan,3098,2025-12-05,2025,12,Hacking/IT Incident,Network Server,No,Archived,0,8.0388347577877486,0,1,0,0,0,0,0,1
HHS-000176,Health First Health Plans,FL,Health Plan,1036,2025-12-05,2025,12,Hacking/IT Incident,Network Server,Yes,Archived,0,6.9440872082295275,1,1,0,0,0,0,0,1
HHS-000177,ConvenientMD LLC,NH,Healthcare Provider,1332,2025-12-02,2025,12,Unauthorized Access/Disclosure,Email,No,Archived,0,7.1951873201787091,0,0,1,0,0,0,0,1
HHS-000178,Sports Medicine & Orthopaedics,RI,Healthcare Provider,4000,2025-11-30,2025,11,Hacking/IT Incident,Network Server,No,Archived,0,8.2942996088572354,0,1,0,0,0,0,0,1
HHS-000179,Alleghany Health,NC,Healthcare Provider,2187,2025-11-26,2025,11,Hacking/IT Incident,Email,No,Archived,0,7.6907431635418719,0,1,0,0,0,0,0,1
HHS-000180,"SomnoSleep Consultants, LLC",VA,Healthcare Provider,913,2025-11-24,2025,11,Hacking/IT Incident,Network Server,Yes,Archived,0,6.8178305714541496,1,1,0,0,0,0,0,1
HHS-000181,"NS Support, LLC",ID,Healthcare Provider,92845,2025-11-21,2025,11,Hacking/IT Incident,Network Server,No,Archived,0,11.438697485615931,0,1,0,0,0,0,0,1
HHS-000182,"Med Atlantic, Inc.",VA,Business Associate,410326,2025-11-21,2025,11,Hacking/IT Incident,Network Server,Yes,Archived,1,12.924709681773354,1,1,0,0,0,0,0,1
HHS-000183,Delta Dental of Virginia,VA,Health Plan,126953,2025-11-21,2025,11,Hacking/IT Incident,Email,No,Archived,1,11.751580095104345,0,1,0,0,0,0,0,1
HHS-000184,Doctor Alliance,TX,Business Associate,17000,2025-11-16,2025,11,Unauthorized Access/Disclosure,Network Server,Yes,Archived,0,9.7410274448377283,1,0,1,0,0,0,0,1
HHS-000185,St. John’s Riverside Hospital,NY,Healthcare Provider,2238,2025-11-14,2025,11,Hacking/IT Incident,Email,No,Archived,0,7.7137846165987547,0,1,0,0,0,0,0,1
HHS-000186,Optum Financial Services,MN,Business Associate,2124,2025-11-13,2025,11,Unauthorized Access/Disclosure,Paper/Films,Yes,Archived,0,7.6615270813585168,1,0,1,0,0,0,0,1
HHS-000187,Adventist HealthCare,MD,Healthcare Provider,1300,2025-11-13,2025,11,Loss,Paper/Films,Yes,Archived,0,7.1708884785125049,1,0,0,0,1,0,0,1
HHS-000188,Wisconsin Department of Corrections,WI,Healthcare Provider,1723,2025-11-12,2025,11,Unauthorized Access/Disclosure,Network Server,No,Archived,0,7.4524024512236382,0,0,1,0,0,0,0,1
HHS-000189,West Suburban Eye Surgery Center LLC,MA,Business Associate,500,2025-11-11,2025,11,Unauthorized Access/Disclosure,Electronic Medical Record,Yes,Archived,0,6.2166061010848646,1,0,1,0,0,0,0,1
HHS-000190,Steven J. Pearlman MD PC,NY,Healthcare Provider,10182,2025-11-09,2025,11,Hacking/IT Incident,Network Server,No,Archived,0,9.2284749421716654,0,1,0,0,0,0,0,1
HHS-000191,"Healthcare Therapy Services, Inc.",IN,Healthcare Provider,15027,2025-11-08,2025,11,Hacking/IT Incident,Email,No,Archived,0,9.6176704066938594,0,1,0,0,0,0,0,1
HHS-000192,"River Oaks Hospital & Clinics, LLC",TX,Healthcare Provider,2742,2025-11-07,2025,11,Unauthorized Access/Disclosure,Electronic Medical Record,No,Archived,0,7.9168074909376029,0,0,1,0,0,0,0,1
HHS-000193,Motorola Solutions,IL,Health Plan,22600,2025-11-05,2025,11,Hacking/IT Incident,Network Server,No,Archived,0,10.025749432069084,0,1,0,0,0,0,0,1
HHS-000194,Synergy Advanced Healthcare LLC,CT,Healthcare Provider,1260,2025-11-04,2025,11,Unauthorized Access/Disclosure,Electronic Medical Record,No,Archived,0,7.13966033596492,0,0,1,0,0,0,0,1
HHS-000195,"Incyte Pathology, P.S.",WA,Healthcare Provider,629,2025-11-04,2025,11,Unauthorized Access/Disclosure,Email,No,Archived,0,6.4457198193855785,0,0,1,0,0,0,0,1
HHS-000196,Bosch Choice Welfare Benefit Plan,MI,Health Plan,55000,2025-10-31,2025,10,Hacking/IT Incident,Network Server,Yes,Archived,0,10.915106645867503,1,1,0,0,0,0,0,1
HHS-000197,Fidelis Care New York,MO,Health Plan,1680,2025-10-31,2025,10,Unauthorized Access/Disclosure,Email,No,Archived,0,7.4271441334086159,0,0,1,0,0,0,0,1
HHS-000198,Hale Makua Health Services,HI,Healthcare Provider,14369,2025-10-29,2025,10,Hacking/IT Incident,Network Server,No,Archived,0,9.5728979790730708,0,1,0,0,0,0,0,1
HHS-000199,Methodist Healthcare - Memphis Hospitals,TN,Healthcare Provider,1658,2025-10-27,2025,10,Unauthorized Access/Disclosure,Electronic Medical Record,No,Archived,0,7.4139702901904441,0,0,1,0,0,0,0,1
HHS-000200,Saint Mary’s Home of Erie,PA,Healthcare Provider,5013,2025-10-24,2025,10,Hacking/IT Incident,Network Server,No,Archived,0,8.5199892787182385,0,1,0,0,0,0,0,1
HHS-000201,Fairbanks Urology,AK,Healthcare Provider,1446,2025-10-24,2025,10,Hacking/IT Incident,Network Server,Yes,Archived,0,7.2772477266314839,1,1,0,0,0,0,0,1
HHS-000202,Rocky Mountain Oncology Care,WY,Healthcare Provider,5615,2025-10-24,2025,10,Hacking/IT Incident,Network Server,Yes,Archived,0,8.633374945705647,1,1,0,0,0,0,0,1
HHS-000203,Sedgebrook OpCo SL VII LLC,IL,Healthcare Provider,7382,2025-10-23,2025,10,Hacking/IT Incident,Network Server,No,Archived,0,8.9069353390591655,0,1,0,0,0,0,0,1
HHS-000204,Yamhill Community Care Organization (YCCO),OR,Health Plan,1251,2025-10-22,2025,10,Unauthorized Access/Disclosure,Other,No,Archived,0,7.1324975516600437,0,0,1,0,0,0,0,1
HHS-000205,George E. Weems Memorial Hospital,FL,Healthcare Provider,2607,2025-10-20,2025,10,Hacking/IT Incident,Email,No,Archived,0,7.8663389230465439,0,1,0,0,0,0,0,1
HHS-000206,Sapphire Community Health,MT,Healthcare Provider,5617,2025-10-17,2025,10,Hacking/IT Incident,Network Server,Yes,Archived,0,8.6337310076641884,1,1,0,0,0,0,0,1
HHS-000207,Central Jersey Medical Center,NJ,Healthcare Provider,88000,2025-10-17,2025,10,Hacking/IT Incident,Network Server,No,Archived,0,11.385103457032141,0,1,0,0,0,0,0,1
HHS-000208,"McElroy & Associates, Inc.",OK,Business Associate,6633,2025-10-17,2025,10,Hacking/IT Incident,Email,Yes,Archived,0,8.7999632195069974,1,1,0,0,0,0,0,1
HHS-000209,Houston Methodist Specialty Physician Group,TX,Healthcare Provider,2329,2025-10-10,2025,10,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,7.7536235465597461,0,0,1,0,0,0,0,1
HHS-000210,"Roots, Inc.",CA,Healthcare Provider,2000,2025-10-10,2025,10,Unauthorized Access/Disclosure,Network Server,No,Archived,0,7.6014023345837334,0,0,1,0,0,0,0,1
HHS-000211,Dermatology Associates,KY,Healthcare Provider,501,2025-10-03,2025,10,Hacking/IT Incident,Network Server,No,Archived,0,6.2186001196917289,0,1,0,0,0,0,0,1
HHS-000212,"CareSTL Health, Inc.",MO,Healthcare Provider,501,2025-10-03,2025,10,Hacking/IT Incident,Network Server,No,Archived,0,6.2186001196917289,0,1,0,0,0,0,0,1
HHS-000213,"Florida Health Sciences Center, Inc",FL,Healthcare Provider,896,2025-10-03,2025,10,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,6.799055862058796,0,0,1,0,0,0,0,1
HHS-000214,"Vibra Hospital of Sacramento, LLC",CA,Healthcare Provider,620,2025-10-03,2025,10,Hacking/IT Incident,Email,No,Archived,0,6.4313310819334788,0,1,0,0,0,0,0,1
HHS-000215,"Revere Health, PC",UT,Healthcare Provider,10800,2025-10-02,2025,10,Hacking/IT Incident,Network Server,No,Archived,0,9.2873940014184733,0,1,0,0,0,0,0,1
HHS-000216,Innovative Physical Therapy,IL,Healthcare Provider,2023,2025-10-02,2025,10,Hacking/IT Incident,Email,Yes,Archived,0,7.6128310304073565,1,1,0,0,0,0,0,1
HHS-000217,"Weekend Health, LLC",NY,Business Associate,1643,2025-09-30,2025,9,Unauthorized Access/Disclosure,Network Server,Yes,Archived,0,7.404887575616125,1,0,1,0,0,0,0,1
HHS-000218,Walgreen Co.,IL,Healthcare Provider,2708,2025-09-30,2025,9,Loss,Paper/Films,No,Archived,0,7.9043348420850954,0,0,0,0,1,0,0,1
HHS-000219,North Carolina Department of Health and Human Services,NC,Health Plan,3437,2025-09-29,2025,9,Unauthorized Access/Disclosure,Paper/Films,Yes,Archived,0,8.1426451859427953,1,0,1,0,0,0,0,1
HHS-000220,Blue Shield of California,CA,Business Associate,607,2025-09-29,2025,9,Unauthorized Access/Disclosure,Paper/Films,Yes,Archived,0,6.4101748819661672,1,0,1,0,0,0,0,1
HHS-000221,"Belkorp Ag, LLC",CA,Health Plan,942,2025-09-29,2025,9,Hacking/IT Incident,Network Server,No,Archived,0,6.8490662826334576,0,1,0,0,0,0,0,1
HHS-000222,"Superior Vision Services, Inc.",NY,Business Associate,25341,2025-09-29,2025,9,Hacking/IT Incident,Email,Yes,Archived,0,10.140218377358854,1,1,0,0,0,0,0,1
HHS-000223,Blue Shield of California,CA,Health Plan,93921,2025-09-29,2025,9,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,11.450219929554104,0,0,1,0,0,0,0,1
HHS-000224,"Thomas Davies, DPM",NY,Healthcare Provider,14581,2025-09-29,2025,9,Hacking/IT Incident,Electronic Medical Record,No,Archived,0,9.5875431703663754,0,1,0,0,0,0,0,1
HHS-000225,Gainwell Technologies LLC,TX,Business Associate,912,2025-09-26,2025,9,Unauthorized Access/Disclosure,Network Server,Yes,Archived,0,6.816735880594968,1,0,1,0,0,0,0,1
HHS-000226,VIVA Health,AL,Health Plan,4945,2025-09-26,2025,9,Unauthorized Access/Disclosure,Network Server,No,Archived,0,8.5063344480813612,0,0,1,0,0,0,0,1
HHS-000227,Intercommunity Action Inc.,PA,Healthcare Provider,2680,2025-09-26,2025,9,Hacking/IT Incident,Network Server,No,Archived,0,7.8939451382359591,0,1,0,0,0,0,0,1
HHS-000228,Doctors Imaging Group,FL,Healthcare Provider,171862,2025-09-24,2025,9,Hacking/IT Incident,Network Server,No,Archived,1,12.054452926783751,0,1,0,0,0,0,0,1
HHS-000229,"Outcomes One, Inc.",FL,Business Associate,257481,2025-09-23,2025,9,Hacking/IT Incident,Email,Yes,Archived,1,12.458705093729984,1,1,0,0,0,0,0,1
HHS-000230,"Herr Foods, Inc.",PA,Healthcare Provider,1164,2025-09-19,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,7.0604763659998007,1,1,0,0,0,0,0,1
HHS-000231,UNC Hospitals,NC,Healthcare Provider,6377,2025-09-19,2025,9,Hacking/IT Incident,Email,No,Archived,0,8.7606098475700023,0,1,0,0,0,0,0,1
HHS-000232,The University of North Carolina at Chapel Hill - School of Medicine,NC,Healthcare Provider,799,2025-09-19,2025,9,Hacking/IT Incident,Email,No,Archived,0,6.6846117276679271,0,1,0,0,0,0,0,1
HHS-000233,"Health & Palliative Services of the Treasure Coast, Inc d/b/a Treasure Coast Hospice  (“Treasure Health”)",FL,Healthcare Provider,13234,2025-09-19,2025,9,Hacking/IT Incident,Email,No,Archived,0,9.4906201146612013,0,1,0,0,0,0,0,1
HHS-000234,Sturgis Hospital,MI,Health Plan,77771,2025-09-18,2025,9,Hacking/IT Incident,Network Server,No,Archived,0,11.261536748215716,0,1,0,0,0,0,1,1
HHS-000235,Sturgis Hospital,MI,Healthcare Provider,77771,2025-09-18,2025,9,Hacking/IT Incident,Network Server,No,Archived,0,11.261536748215716,0,1,0,0,0,0,1,1
HHS-000236,Goshen Medical Center,NC,Healthcare Provider,456385,2025-09-17,2025,9,Hacking/IT Incident,Network Server,No,Archived,1,13.03109422165295,0,1,0,0,0,0,0,1
HHS-000237,Trusteed Plan Services Corporation,WA,Business Associate,7977,2025-09-17,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,8.9844430324653519,1,1,0,0,0,0,0,1
HHS-000238,Munson Healthcare,MI,Healthcare Provider,1186,2025-09-17,2025,9,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,7.0791843946096682,0,0,1,0,0,0,0,1
HHS-000239,"Trinity Emergency Physicians, LLC",AL,Healthcare Provider,1491,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,7.3078727807637058,1,1,0,0,0,0,0,1
HHS-000240,"The Bortolazzo Group, LLC",GA,Healthcare Provider,1491,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,7.3078727807637058,1,1,0,0,0,0,0,1
HHS-000241,"Tennessee River Physicians, PLLC",TN,Healthcare Provider,2363,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,7.7681103785259884,1,1,0,0,0,0,0,1
HHS-000242,"Pensacola Hospitalist Physicians, LLC",FL,Healthcare Provider,6052,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,8.7083092958916879,1,1,0,0,0,0,0,1
HHS-000243,"Pensacola Emergency Physicians, LLC",FL,Healthcare Provider,511,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,6.2383246250395077,1,1,0,0,0,0,0,1
HHS-000244,"Pennsylvania Hospitalist Group, LLC",PA,Healthcare Provider,615,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,6.4232469635335194,1,1,0,0,0,0,0,1
HHS-000245,"Passaic River Physicians, LLC",NJ,Healthcare Provider,1972,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,7.5873105060226154,1,1,0,0,0,0,0,1
HHS-000246,"Passaic Hospitalist Services, LLC",NJ,Healthcare Provider,8463,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,9.0435771540980809,1,1,0,0,0,0,0,1
HHS-000247,"Olive Branch Emergency Physicians, LLC",MS,Healthcare Provider,2514,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,7.8300280825338398,1,1,0,0,0,0,0,1
HHS-000248,"Mobile Emergency Physicians, LLC",AL,Healthcare Provider,672,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,6.5117453296447279,1,1,0,0,0,0,0,1
HHS-000249,"Methodist University Emergency Physicians, PLLC",TN,Healthcare Provider,1070,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,6.9763480704477487,1,1,0,0,0,0,0,1
HHS-000250,"Methodist South Emergency Physicians, PLLC",TN,Healthcare Provider,601,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,6.4002574453088208,1,1,0,0,0,0,0,1
HHS-000251,"Methodist North Emergency Physicians, PLLC",TN,Healthcare Provider,699,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,6.5510803350434044,1,1,0,0,0,0,0,1
HHS-000252,"Lorain Emergency Physicians, LLC",OH,Healthcare Provider,628,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,6.444131256700441,1,1,0,0,0,0,0,1
HHS-000253,"Germantown Emergency Physicians, PLLC",TN,Healthcare Provider,2084,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,7.642524134232902,1,1,0,0,0,0,0,1
HHS-000254,"Cookeville Hospitalist Group, PLLC",TN,Healthcare Provider,654,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,6.4846352356352517,1,1,0,0,0,0,0,1
HHS-000255,"Broad River Physicians Group, LLC",SC,Healthcare Provider,3295,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,8.1004648910293628,1,1,0,0,0,0,0,1
HHS-000256,"Aurora Emergency Physicians, LLC",IL,Healthcare Provider,2176,2025-09-16,2025,9,Hacking/IT Incident,Network Server,Yes,Archived,0,7.6857030612345474,1,1,0,0,0,0,0,1
